date,time,username,diggCount,text,cleaning,case_folding,normalisasi,tokenize,stopword removal,steming_data
2025-02-21,20:39:00,misterwonk,0,Oalah,Oalah,oalah,oalah,['oalah'],['oalah'],oalah
2025-02-19,16:09:00,user1018782763930,0,dari mmedia apa bang,dari mmedia apa bang,dari mmedia apa bang,dari mmedia apa abang,"['dari', 'mmedia', 'apa', 'abang']","['mmedia', 'abang']",mmedia abang
2025-02-18,22:10:00,handbucket,0,lapo atek di sembunyikan wajahe,lapo atek di sembunyikan wajahe,lapo atek di sembunyikan wajahe,lapo atek di sembunyikan wajahe,"['lapo', 'atek', 'di', 'sembunyikan', 'wajahe']","['lapo', 'atek', 'sembunyikan', 'wajahe']",lapo atek sembunyi wajahe
2025-02-18,21:45:00,indonesiaupdate00,0,info kronologi,info kronologi,info kronologi,info kronologi,"['info', 'kronologi']","['info', 'kronologi']",info kronologi
2025-02-19,02:49:00,venuzarya,3,"maaf saya tdk up date, mau tnya, utk apa takut berita jelek kesebar jika berita trsebut tdk benar knp hrs takut?? atau memang berita jelek itu ada, dan d manfaatkan oleh pelaku?",maaf saya tdk up date mau tnya utk apa takut berita jelek kesebar jika berita trsebut tdk benar knp hrs takut atau memang berita jelek itu ada dan d manfaatkan oleh pelaku,maaf saya tdk up date mau tnya utk apa takut berita jelek kesebar jika berita trsebut tdk benar knp hrs takut atau memang berita jelek itu ada dan d manfaatkan oleh pelaku,maaf saya tidak up date mau tanya untuk apa takut berita jelek kesebar jika berita trsebut tidak benar kenapa harus takut atau memang berita jelek itu ada dan di manfaatkan oleh pelaku,"['maaf', 'saya', 'tidak', 'up', 'date', 'mau', 'tanya', 'untuk', 'apa', 'takut', 'berita', 'jelek', 'kesebar', 'jika', 'berita', 'trsebut', 'tidak', 'benar', 'kenapa', 'harus', 'takut', 'atau', 'memang', 'berita', 'jelek', 'itu', 'ada', 'dan', 'di', 'manfaatkan', 'oleh', 'pelaku']","['maaf', 'up', 'date', 'takut', 'berita', 'jelek', 'kesebar', 'berita', 'trsebut', 'takut', 'berita', 'jelek', 'manfaatkan', 'pelaku']",maaf up date takut berita jelek sebar berita trsebut takut berita jelek manfaat laku
2025-02-20,10:36:00,shuliest1,0,saya hanya bisa diam mengamati....kualat??? aahh entahlah..,saya hanya bisa diam mengamatikualat aahh entahlah,saya hanya bisa diam mengamatikualat aahh entahlah,saya hanya bisa diam mengamatikualat ah entahlah,"['saya', 'hanya', 'bisa', 'diam', 'mengamatikualat', 'ah', 'entahlah']","['diam', 'mengamatikualat', 'ah']",diam mengamatikualat ah
2025-02-19,09:31:00,hadilestari.yono,0,Lhaa..Inillaah...yg sering terjadi perbuatan yang bikin merusak citra Wartawan...Lanjut Komandan....Joss Polres Batu..👍👍,LhaaInillaahyg sering terjadi perbuatan yang bikin merusak citra WartawanLanjut KomandanJoss Polres Batu,lhaainillaahyg sering terjadi perbuatan yang bikin merusak citra wartawanlanjut komandanjoss polres batu,lhaainillaahyg sering terjadi perbuatan yang bikin merusak citra wartawanlanjut komandanjoss polres batu,"['lhaainillaahyg', 'sering', 'terjadi', 'perbuatan', 'yang', 'bikin', 'merusak', 'citra', 'wartawanlanjut', 'komandanjoss', 'polres', 'batu']","['lhaainillaahyg', 'perbuatan', 'bikin', 'merusak', 'citra', 'wartawanlanjut', 'komandanjoss', 'polres', 'batu']",lhaainillaahyg buat bikin rusak citra wartawanlanjut komandanjoss polres batu
2025-07-16,14:44:00,ismedddd,5,embong digawe parkiran....dibek i parkir ate liwat ora iso.....ki jane embong iku digae lapangan parkir rah yokpo,embong digawe parkirandibek i parkir ate liwat ora isoki jane embong iku digae lapangan parkir rah yokpo,embong digawe parkirandibek i parkir ate liwat ora isoki jane embong iku digae lapangan parkir rah yokpo,embong digawe parkirandibek i parkir ate liwat ora isoki jane embong iku digae lapangan parkir rah yokpo,"['embong', 'digawe', 'parkirandibek', 'i', 'parkir', 'ate', 'liwat', 'ora', 'isoki', 'jane', 'embong', 'iku', 'digae', 'lapangan', 'parkir', 'rah', 'yokpo']","['embong', 'digawe', 'parkirandibek', 'i', 'parkir', 'ate', 'liwat', 'ora', 'isoki', 'jane', 'embong', 'iku', 'digae', 'lapangan', 'parkir', 'rah', 'yokpo']",embong digawe parkirandibek i parkir ate liwat ora isoki jane embong iku digae lapang parkir rah yokpo
2025-07-15,22:26:00,alghifar.99,101,kebanyakan pkl dialun2 bukan orang batu,kebanyakan pkl dialun bukan orang batu,kebanyakan pkl dialun bukan orang batu,kebanyakan pkl dialun bukan orang batu,"['kebanyakan', 'pkl', 'dialun', 'bukan', 'orang', 'batu']","['kebanyakan', 'pkl', 'dialun', 'orang', 'batu']",banyak pkl alun orang batu
2025-07-16,00:43:00,sugiantosugiant537,20,"batu kota parkir kyk malang sembarang"" d parkir . lk iso pemerintah gwe aturan parkir gratis tmbah josss",batu kota parkir kyk malang sembarang d parkir  lk iso pemerintah gwe aturan parkir gratis tmbah josss,batu kota parkir kyk malang sembarang d parkir  lk iso pemerintah gwe aturan parkir gratis tmbah josss,batu kota parkir kayak malang sembarang di parkir lk iso pemerintah gwe aturan parkir gratis tambah josss,"['batu', 'kota', 'parkir', 'kayak', 'malang', 'sembarang', 'di', 'parkir', 'lk', 'iso', 'pemerintah', 'gwe', 'aturan', 'parkir', 'gratis', 'tambah', 'josss']","['batu', 'kota', 'parkir', 'kayak', 'malang', 'sembarang', 'parkir', 'lk', 'iso', 'pemerintah', 'gwe', 'aturan', 'parkir', 'gratis', 'josss']",batu kota parkir kayak malang sembarang parkir lk iso perintah gwe atur parkir gratis josss
2025-07-16,15:51:00,urstrongwomen_,3,Kang parkir takut pemasukan berkurang 🤓,Kang parkir takut pemasukan berkurang ,kang parkir takut pemasukan berkurang ,kang parkir takut pemasukan berkurang,"['kang', 'parkir', 'takut', 'pemasukan', 'berkurang']","['kang', 'parkir', 'takut', 'pemasukan', 'berkurang']",kang parkir takut pasu kurang
2025-07-16,09:54:00,57homestay,6,"kenapa kok gak gelem di gate?
mergo parkiran wes dikuasai oleh..............?
apa jawaban yg tepat untuk mengisi titik titik di atas 😂","kenapa kok gak gelem di gate
mergo parkiran wes dikuasai oleh
apa jawaban yg tepat untuk mengisi titik titik di atas ","kenapa kok gak gelem di gate
mergo parkiran wes dikuasai oleh
apa jawaban yg tepat untuk mengisi titik titik di atas ",kenapa kok tidak gelem di gate mergo parkiran wes dikuasai oleh apa jawaban yang tepat untuk mengisi titik titik di atas,"['kenapa', 'kok', 'tidak', 'gelem', 'di', 'gate', 'mergo', 'parkiran', 'wes', 'dikuasai', 'oleh', 'apa', 'jawaban', 'yang', 'tepat', 'untuk', 'mengisi', 'titik', 'titik', 'di', 'atas']","['gelem', 'gate', 'mergo', 'parkiran', 'wes', 'dikuasai', 'mengisi', 'titik', 'titik']",gelem gate mergo parkir wes asai isi titik titik
2025-07-15,21:58:00,omatutty,97,parkir kota batu mmg meresahkan,parkir kota batu mmg meresahkan,parkir kota batu mmg meresahkan,parkir kota batu memang meresahkan,"['parkir', 'kota', 'batu', 'memang', 'meresahkan']","['parkir', 'kota', 'batu', 'meresahkan']",parkir kota batu resah
2025-07-16,05:00:00,marnissdmyo,7,parkir karcisnya sampai lecet dipakai bolak balik,parkir karcisnya sampai lecet dipakai bolak balik,parkir karcisnya sampai lecet dipakai bolak balik,parkir karcisnya sampai lecet dipakai bolak balik,"['parkir', 'karcisnya', 'sampai', 'lecet', 'dipakai', 'bolak', 'balik']","['parkir', 'karcisnya', 'lecet', 'dipakai', 'bolak']",parkir karcis lecet pakai bolak
2025-07-16,05:39:00,siti15432,3,Batu gak ada tempat tanpa parkir...di mana mana diparkir...,Batu gak ada tempat tanpa parkirdi mana mana diparkir,batu gak ada tempat tanpa parkirdi mana mana diparkir,batu tidak ada tempat tanpa parkirdi mana mana diparkir,"['batu', 'tidak', 'ada', 'tempat', 'tanpa', 'parkirdi', 'mana', 'mana', 'diparkir']","['batu', 'parkirdi', 'diparkir']",batu parkirdi parkir
2025-07-16,04:11:00,bukucepatmembaca,3,lebih rapi dan disiplin nntinya kayak pasar batu,lebih rapi dan disiplin nntinya kayak pasar batu,lebih rapi dan disiplin nntinya kayak pasar batu,lebih rapi dan disiplin nntinya kayak pasar batu,"['lebih', 'rapi', 'dan', 'disiplin', 'nntinya', 'kayak', 'pasar', 'batu']","['rapi', 'disiplin', 'nntinya', 'kayak', 'pasar', 'batu']",rapi disiplin nntinya kayak pasar batu
2025-07-16,11:28:00,el_yg04,3,"tanpa gate parkir pun gpp, asal kalau pas mendekati hari raya, parkir nya tetap 2rb,, masa tiap parkir di batu terutama alun² dan paradise jadi 3rb. karcis pun kadang dkasih, kadang engga.",tanpa gate parkir pun gpp asal kalau pas mendekati hari raya parkir nya tetap rb masa tiap parkir di batu terutama alun dan paradise jadi rb karcis pun kadang dkasih kadang engga,tanpa gate parkir pun gpp asal kalau pas mendekati hari raya parkir nya tetap rb masa tiap parkir di batu terutama alun dan paradise jadi rb karcis pun kadang dkasih kadang engga,tanpa gate parkir pun asal kalau pas mendekati hari raya parkir ya tetap ribu masa tiap parkir di batu terutama alun dan paradise jadi ribu karcis pun kadang dkasih kadang tidak,"['tanpa', 'gate', 'parkir', 'pun', 'asal', 'kalau', 'pas', 'mendekati', 'hari', 'raya', 'parkir', 'ya', 'tetap', 'ribu', 'masa', 'tiap', 'parkir', 'di', 'batu', 'terutama', 'alun', 'dan', 'paradise', 'jadi', 'ribu', 'karcis', 'pun', 'kadang', 'dkasih', 'kadang', 'tidak']","['gate', 'parkir', 'pas', 'mendekati', 'raya', 'parkir', 'ya', 'ribu', 'parkir', 'batu', 'alun', 'paradise', 'ribu', 'karcis', 'kadang', 'dkasih', 'kadang']",gate parkir pas dekat raya parkir ya ribu parkir batu alun paradise ribu karcis kadang dkasih kadang
2025-07-17,11:05:00,binayudawanto,1,penguasa jalanan..Tukan jualan gerobak aja ada tukang parkir yg numpang cari rejeki..malah jadi sepi Krn d tarik parkir,penguasa jalananTukan jualan gerobak aja ada tukang parkir yg numpang cari rejekimalah jadi sepi Krn d tarik parkir,penguasa jalanantukan jualan gerobak aja ada tukang parkir yg numpang cari rejekimalah jadi sepi krn d tarik parkir,penguasa jalanantukan jualan gerobak saja ada tukang parkir yang numpang cari rejekimalah jadi sepi karena di tarik parkir,"['penguasa', 'jalanantukan', 'jualan', 'gerobak', 'saja', 'ada', 'tukang', 'parkir', 'yang', 'numpang', 'cari', 'rejekimalah', 'jadi', 'sepi', 'karena', 'di', 'tarik', 'parkir']","['penguasa', 'jalanantukan', 'jualan', 'gerobak', 'tukang', 'parkir', 'numpang', 'cari', 'rejekimalah', 'sepi', 'tarik', 'parkir']",kuasa jalanantukan jual gerobak tukang parkir numpang cari rejekimalah sepi tarik parkir
2025-07-16,22:40:00,audam5758,0,penak dulu parkir d depan Ganesa sekarang malah full yg jualan dan bts GK d jadikan solusi 🤣🤣,penak dulu parkir d depan Ganesa sekarang malah full yg jualan dan bts GK d jadikan solusi ,penak dulu parkir d depan ganesa sekarang malah full yg jualan dan bts gk d jadikan solusi ,penak dulu parkir di depan ganesa sekarang malah full yang jualan dan bts tidak di jadikan solusi,"['penak', 'dulu', 'parkir', 'di', 'depan', 'ganesa', 'sekarang', 'malah', 'full', 'yang', 'jualan', 'dan', 'bts', 'tidak', 'di', 'jadikan', 'solusi']","['penak', 'parkir', 'ganesa', 'full', 'jualan', 'bts', 'jadikan', 'solusi']",penak parkir ganesa full jual bts jadi solusi
2025-07-16,08:54:00,ruby.arindi,0,"lah tulisane 2k d kek i 5k d susuk i 2k jrene gk onok sewu , d pingno entuk piro wes an 😒",lah tulisane k d kek i k d susuk i k jrene gk onok sewu  d pingno entuk piro wes an ,lah tulisane k d kek i k d susuk i k jrene gk onok sewu  d pingno entuk piro wes an ,lah tulisane ke di kayak i ke di susuk i ke jrene tidak onok sewu di pingno entuk piro wes an,"['lah', 'tulisane', 'ke', 'di', 'kayak', 'i', 'ke', 'di', 'susuk', 'i', 'ke', 'jrene', 'tidak', 'onok', 'sewu', 'di', 'pingno', 'entuk', 'piro', 'wes', 'an']","['tulisane', 'kayak', 'i', 'susuk', 'i', 'jrene', 'onok', 'sewu', 'pingno', 'entuk', 'piro', 'wes', 'an']",tulisane kayak i susuk i jrene onok sewu pingno entuk piro wes an
2025-07-15,21:06:00,hermantwow,0,🤔🤔🤔🤔🤔🥱🥱🥱😴😴😴,,,,[],[],
2025-07-16,19:39:00,infosonggoriti,1,nunut nyimak ☺️,nunut nyimak ,nunut nyimak ,nunut menyimak,"['nunut', 'menyimak']","['nunut', 'menyimak']",nunut simak
2025-07-16,09:54:00,kajangbike47,1,"setuju Gate... biar tertib dan tidak mentung.....
banyak jukir yg gak kelad dan tidak sesuai ketentuan","setuju Gate biar tertib dan tidak mentung
banyak jukir yg gak kelad dan tidak sesuai ketentuan","setuju gate biar tertib dan tidak mentung
banyak jukir yg gak kelad dan tidak sesuai ketentuan",setuju gate biar tertib dan tidak mentung banyak jukir yang tidak kelad dan tidak sesuai ketentuan,"['setuju', 'gate', 'biar', 'tertib', 'dan', 'tidak', 'mentung', 'banyak', 'jukir', 'yang', 'tidak', 'kelad', 'dan', 'tidak', 'sesuai', 'ketentuan']","['setuju', 'gate', 'biar', 'tertib', 'mentung', 'jukir', 'kelad', 'sesuai', 'ketentuan']",tuju gate biar tertib tung jukir kelad sesuai tentu
2025-07-16,08:34:00,sulungmaulana6,1,mandek parkir mandek parkir..kt tuku krupuk kadang2 gk sido🥲🥲mbatu kenemenen...kok koyok ganok kerjoan selain parkir gk kreatif blas....,mandek parkir mandek parkirkt tuku krupuk kadang gk sidombatu kenemenenkok koyok ganok kerjoan selain parkir gk kreatif blas,mandek parkir mandek parkirkt tuku krupuk kadang gk sidombatu kenemenenkok koyok ganok kerjoan selain parkir gk kreatif blas,mandek parkir mandek parkirkt tuku krupuk kadang tidak sidombatu kenemenenkok koyok ganok kerjoan selain parkir tidak kreatif blas,"['mandek', 'parkir', 'mandek', 'parkirkt', 'tuku', 'krupuk', 'kadang', 'tidak', 'sidombatu', 'kenemenenkok', 'koyok', 'ganok', 'kerjoan', 'selain', 'parkir', 'tidak', 'kreatif', 'blas']","['mandek', 'parkir', 'mandek', 'parkirkt', 'tuku', 'krupuk', 'kadang', 'sidombatu', 'kenemenenkok', 'koyok', 'ganok', 'kerjoan', 'parkir', 'kreatif', 'blas']",mandek parkir mandek parkirkt tuku krupuk kadang sidombatu kenemenenkok koyok ganok kerjoan parkir kreatif blas
2025-07-15,22:17:00,indirayuna,0,@𝙏𝙄𝙂𝙀𝙍 𝙈𝘼𝙃𝘼𝙎𝙐𝙍𝘼, , ,,[],[],
2025-07-16,11:43:00,nani_bns,0,PARKIR GATE KAWASAN ELIT YG BLNJANYA 50NRB KEATAS BLNJANYA BELI BAKSO 15 RB BELI GADO 10RB BYR PARKIR GATE MASARAKAT KE BWAH KYY BERAT,PARKIR GATE KAWASAN ELIT YG BLNJANYA NRB KEATAS BLNJANYA BELI BAKSO  RB BELI GADO RB BYR PARKIR GATE MASARAKAT KE BWAH KYY BERAT,parkir gate kawasan elit yg blnjanya nrb keatas blnjanya beli bakso  rb beli gado rb byr parkir gate masarakat ke bwah kyy berat,parkir gate kawasan elit yang blnjanya nrb keatas blnjanya beli bakso ribu beli gado ribu byr parkir gate masarakat ke bwah kaya berat,"['parkir', 'gate', 'kawasan', 'elit', 'yang', 'blnjanya', 'nrb', 'keatas', 'blnjanya', 'beli', 'bakso', 'ribu', 'beli', 'gado', 'ribu', 'byr', 'parkir', 'gate', 'masarakat', 'ke', 'bwah', 'kaya', 'berat']","['parkir', 'gate', 'kawasan', 'elit', 'blnjanya', 'nrb', 'keatas', 'blnjanya', 'beli', 'bakso', 'ribu', 'beli', 'gado', 'ribu', 'byr', 'parkir', 'gate', 'masarakat', 'bwah', 'kaya', 'berat']",parkir gate kawasan elit blnjanya nrb atas blnjanya beli bakso ribu beli gado ribu byr parkir gate masarakat bwah kaya berat
2025-07-16,12:34:00,febrynasugianto,1,"pake stiker kyk masuk kampus . jd jukir yg gaji pemkot . itu khusus warga batu . klo warga luar batu byr parkir pake Qris scan barcode . yg penting gk nakal ae , lek nakal ganti barcode . yo ancene kenemenen 😂",pake stiker kyk masuk kampus  jd jukir yg gaji pemkot  itu khusus warga batu  klo warga luar batu byr parkir pake Qris scan barcode  yg penting gk nakal ae  lek nakal ganti barcode  yo ancene kenemenen ,pake stiker kyk masuk kampus  jd jukir yg gaji pemkot  itu khusus warga batu  klo warga luar batu byr parkir pake qris scan barcode  yg penting gk nakal ae  lek nakal ganti barcode  yo ancene kenemenen ,pakai stiker kayak masuk kampus jadi jukir yang gaji pemkot itu khusus warga batu kalau warga luar batu byr parkir pakai qris scan barcode yang penting tidak nakal saja lek nakal ganti barcode ya ancene kenemenen,"['pakai', 'stiker', 'kayak', 'masuk', 'kampus', 'jadi', 'jukir', 'yang', 'gaji', 'pemkot', 'itu', 'khusus', 'warga', 'batu', 'kalau', 'warga', 'luar', 'batu', 'byr', 'parkir', 'pakai', 'qris', 'scan', 'barcode', 'yang', 'penting', 'tidak', 'nakal', 'saja', 'lek', 'nakal', 'ganti', 'barcode', 'ya', 'ancene', 'kenemenen']","['pakai', 'stiker', 'kayak', 'masuk', 'kampus', 'jukir', 'gaji', 'pemkot', 'khusus', 'warga', 'batu', 'warga', 'batu', 'byr', 'parkir', 'pakai', 'qris', 'scan', 'barcode', 'nakal', 'lek', 'nakal', 'ganti', 'barcode', 'ya', 'ancene', 'kenemenen']",pakai stiker kayak masuk kampus jukir gaji pemkot khusus warga batu warga batu byr parkir pakai qris scan barcode nakal lek nakal ganti barcode ya ancene nenen
2025-07-16,06:23:00,aku.anak.indo4,1,jadi males liburan ke batu......dulu favorit tujuan liburan...sekarang skip in aja.....,jadi males liburan ke batudulu favorit tujuan liburansekarang skip in aja,jadi males liburan ke batudulu favorit tujuan liburansekarang skip in aja,jadi malas liburan ke batudulu favorit tujuan liburansekarang skip ini saja,"['jadi', 'malas', 'liburan', 'ke', 'batudulu', 'favorit', 'tujuan', 'liburansekarang', 'skip', 'ini', 'saja']","['malas', 'liburan', 'batudulu', 'favorit', 'tujuan', 'liburansekarang', 'skip']",malas libur batudulu favorit tuju liburansekarang skip
2025-07-16,05:55:00,salis.yanuarso,0,mending parkir elektronik..minimalis bocor.,mending parkir elektronikminimalis bocor,mending parkir elektronikminimalis bocor,mending parkir elektronikminimalis bocor,"['mending', 'parkir', 'elektronikminimalis', 'bocor']","['mending', 'parkir', 'elektronikminimalis', 'bocor']",mending parkir elektronikminimalis bocor
2025-07-18,12:26:00,sri.maheswari7,0,terah alun2 batu semrawutt,terah alun batu semrawutt,terah alun batu semrawutt,terah alun batu semrawutt,"['terah', 'alun', 'batu', 'semrawutt']","['terah', 'alun', 'batu', 'semrawutt']",terah alun batu semrawutt
2025-07-18,16:04:00,satriya.hery,0,setuju pakai gate parkir lanjukam dishub,setuju pakai gate parkir lanjukam dishub,setuju pakai gate parkir lanjukam dishub,setuju pakai gate parkir lanjukam dishub,"['setuju', 'pakai', 'gate', 'parkir', 'lanjukam', 'dishub']","['setuju', 'pakai', 'gate', 'parkir', 'lanjukam', 'dishub']",tuju pakai gate parkir lanjukam dishub
2025-07-17,12:59:00,jojon.jonow,0,Buak parkir liar… pinggiran dalan utama mulai batos sampek pom lahor jan dikuasai parkir liar… mandek sal menit ditarik parkir…ora parkir2 an ga patek en.. parkir seng ndek tempat trtentu ora kabeh ngarep toko di tunggoni kang parkir… tukang parkir secara ga langsung marai warung. Atau toko tertentu jadi sepi.. kebanyakan org ogah beli krn ada tukang parkirnya,Buak parkir liar pinggiran dalan utama mulai batos sampek pom lahor jan dikuasai parkir liar mandek sal menit ditarik parkirora parkir an ga patek en parkir seng ndek tempat trtentu ora kabeh ngarep toko di tunggoni kang parkir tukang parkir secara ga langsung marai warung Atau toko tertentu jadi sepi kebanyakan org ogah beli krn ada tukang parkirnya,buak parkir liar pinggiran dalan utama mulai batos sampek pom lahor jan dikuasai parkir liar mandek sal menit ditarik parkirora parkir an ga patek en parkir seng ndek tempat trtentu ora kabeh ngarep toko di tunggoni kang parkir tukang parkir secara ga langsung marai warung atau toko tertentu jadi sepi kebanyakan org ogah beli krn ada tukang parkirnya,buak parkir liar pinggiran dalan utama mulai batos sampai pom lahor jangan dikuasai parkir liar mandek sal menit ditarik parkirora parkir an tidak patek en parkir seng ndek tempat trtentu ora kabeh mengharap toko di tunggoni kang parkir tukang parkir secara tidak langsung marai warung atau toko tertentu jadi sepi kebanyakan orang ogah beli karena ada tukang parkirnya,"['buak', 'parkir', 'liar', 'pinggiran', 'dalan', 'utama', 'mulai', 'batos', 'sampai', 'pom', 'lahor', 'jangan', 'dikuasai', 'parkir', 'liar', 'mandek', 'sal', 'menit', 'ditarik', 'parkirora', 'parkir', 'an', 'tidak', 'patek', 'en', 'parkir', 'seng', 'ndek', 'tempat', 'trtentu', 'ora', 'kabeh', 'mengharap', 'toko', 'di', 'tunggoni', 'kang', 'parkir', 'tukang', 'parkir', 'secara', 'tidak', 'langsung', 'marai', 'warung', 'atau', 'toko', 'tertentu', 'jadi', 'sepi', 'kebanyakan', 'orang', 'ogah', 'beli', 'karena', 'ada', 'tukang', 'parkirnya']","['buak', 'parkir', 'liar', 'pinggiran', 'dalan', 'utama', 'batos', 'pom', 'lahor', 'dikuasai', 'parkir', 'liar', 'mandek', 'sal', 'menit', 'ditarik', 'parkirora', 'parkir', 'an', 'patek', 'en', 'parkir', 'seng', 'ndek', 'trtentu', 'ora', 'kabeh', 'mengharap', 'toko', 'tunggoni', 'kang', 'parkir', 'tukang', 'parkir', 'langsung', 'marai', 'warung', 'toko', 'sepi', 'kebanyakan', 'orang', 'ogah', 'beli', 'tukang', 'parkirnya']",buak parkir liar pinggir dal utama batos pom lahor asai parkir liar mandek sal menit tarik parkirora parkir an patek en parkir seng ndek trtentu ora kabeh harap toko tunggoni kang parkir tukang parkir langsung mara warung toko sepi banyak orang ogah beli tukang parkir
2025-07-16,11:20:00,cylvnazy,0,@Novan wingiii 🤣🤣,Novan wingiii ,novan wingiii ,novan wingiii,"['novan', 'wingiii']","['novan', 'wingiii']",novan wingiii
2025-07-16,01:33:00,roy.robet6,0,mamsky,mamsky,mamsky,mamsky,['mamsky'],['mamsky'],mamsky
2025-07-19,14:07:00,sudiono8443,0,ojok isin2 i semboyan e Batu SAE,ojok isin i semboyan e Batu SAE,ojok isin i semboyan e batu sae,ojok isin i semboyan e batu sae,"['ojok', 'isin', 'i', 'semboyan', 'e', 'batu', 'sae']","['ojok', 'isin', 'i', 'semboyan', 'e', 'batu', 'sae']",ojok isin i semboyan e batu sae
2025-07-16,20:22:00,lailatul8181,0,penggaweane wong damang parkir iku... yo penak makane ge rebutan. tapi ganti ojok wong lanang wes. wong lanang cek ng sawah ae. ibu'' dasteran iku ae lo cek oleh ceperan 😁,penggaweane wong damang parkir iku yo penak makane ge rebutan tapi ganti ojok wong lanang wes wong lanang cek ng sawah ae ibu dasteran iku ae lo cek oleh ceperan ,penggaweane wong damang parkir iku yo penak makane ge rebutan tapi ganti ojok wong lanang wes wong lanang cek ng sawah ae ibu dasteran iku ae lo cek oleh ceperan ,penggaweane wong damang parkir iku ya penak makane ge rebutan tapi ganti ojok wong lanang wes wong lanang cek ng sawah saja ibu dasteran iku saja lo cek oleh ceperan,"['penggaweane', 'wong', 'damang', 'parkir', 'iku', 'ya', 'penak', 'makane', 'ge', 'rebutan', 'tapi', 'ganti', 'ojok', 'wong', 'lanang', 'wes', 'wong', 'lanang', 'cek', 'ng', 'sawah', 'saja', 'ibu', 'dasteran', 'iku', 'saja', 'lo', 'cek', 'oleh', 'ceperan']","['penggaweane', 'damang', 'parkir', 'iku', 'ya', 'penak', 'makane', 'ge', 'rebutan', 'ganti', 'ojok', 'lanang', 'wes', 'lanang', 'cek', 'ng', 'sawah', 'dasteran', 'iku', 'lo', 'cek', 'ceperan']",penggaweane damang parkir iku ya penak makane ge rebut ganti ojok lanang wes lanang cek ng sawah daster iku lo cek ceper
2025-07-19,14:05:00,sudiono8443,0,ojo koyok jogja tewur parkir e gk genah pemda di kalah no kukira gawe karcis dw pokok e tewur,ojo koyok jogja tewur parkir e gk genah pemda di kalah no kukira gawe karcis dw pokok e tewur,ojo koyok jogja tewur parkir e gk genah pemda di kalah no kukira gawe karcis dw pokok e tewur,ojo koyok jogja tewur parkir e tidak genah pemda di kalah no kukira gawe karcis dw pokok e tewur,"['ojo', 'koyok', 'jogja', 'tewur', 'parkir', 'e', 'tidak', 'genah', 'pemda', 'di', 'kalah', 'no', 'kukira', 'gawe', 'karcis', 'dw', 'pokok', 'e', 'tewur']","['ojo', 'koyok', 'jogja', 'tewur', 'parkir', 'e', 'genah', 'pemda', 'kalah', 'no', 'kukira', 'gawe', 'karcis', 'dw', 'pokok', 'e', 'tewur']",ojo koyok jogja tewur parkir e genah pemda kalah no kira gawe karcis dw pokok e tewur
2025-07-18,15:09:00,quietandsilent__,0,gae gate ae pak,gae gate ae pak,gae gate ae pak,gae gate saja pak,"['gae', 'gate', 'saja', 'pak']","['gae', 'gate']",gae gate
2025-05-02,20:06:00,user8813100981185,0,"Salam sehat dan semangat pak Nur, pak Heli....Batu SAE.. Adakah gebrakan baru untuk pendidikan di Kota Batu, mengingat semakin menurunnya akhlak anak2",Salam sehat dan semangat pak Nur pak HeliBatu SAE Adakah gebrakan baru untuk pendidikan di Kota Batu mengingat semakin menurunnya akhlak anak,salam sehat dan semangat pak nur pak helibatu sae adakah gebrakan baru untuk pendidikan di kota batu mengingat semakin menurunnya akhlak anak,salam sehat dan semangat pak nur pak helibatu sae adakah gebrakan baru untuk pendidikan di kota batu mengingat semakin menurunnya akhlak anak,"['salam', 'sehat', 'dan', 'semangat', 'pak', 'nur', 'pak', 'helibatu', 'sae', 'adakah', 'gebrakan', 'baru', 'untuk', 'pendidikan', 'di', 'kota', 'batu', 'mengingat', 'semakin', 'menurunnya', 'akhlak', 'anak']","['salam', 'sehat', 'semangat', 'nur', 'helibatu', 'sae', 'adakah', 'gebrakan', 'pendidikan', 'kota', 'batu', 'menurunnya', 'akhlak', 'anak']",salam sehat semangat nur helibatu sae ada gebrak didik kota batu turun akhlak anak
2025-06-03,20:01:00,oktevabusokte,0,ubur-ubur ikan lele di terima simbolis ini le,uburubur ikan lele di terima simbolis ini le,uburubur ikan lele di terima simbolis ini le,uburubur ikan lele di terima simbolis ini boleh,"['uburubur', 'ikan', 'lele', 'di', 'terima', 'simbolis', 'ini', 'boleh']","['uburubur', 'ikan', 'lele', 'terima', 'simbolis']",uburubur ikan lele terima simbolis
2025-03-07,11:07:00,anis.dyah,0,Selamat Ulang Tahun Bapaknya Kota Batu. sehat selalu,Selamat Ulang Tahun Bapaknya Kota Batu sehat selalu,selamat ulang tahun bapaknya kota batu sehat selalu,selamat ulang tahun bapaknya kota batu sehat selalu,"['selamat', 'ulang', 'tahun', 'bapaknya', 'kota', 'batu', 'sehat', 'selalu']","['selamat', 'ulang', 'bapaknya', 'kota', 'batu', 'sehat']",selamat ulang bapak kota batu sehat
2025-03-23,21:07:00,wawankurniawan4924,0,Semangat kerja p nur rohmah😁😁,Semangat kerja p nur rohmah,semangat kerja p nur rohmah,semangat kerja p nur rohmah,"['semangat', 'kerja', 'p', 'nur', 'rohmah']","['semangat', 'kerja', 'p', 'nur', 'rohmah']",semangat kerja p nur rohmah
