date,time,username,diggCount,steming_data,Score,Sentiment
2025-06-20,23:25:00,pras.bolang,1,dau akeh seng knek,0,Netral
2025-06-21,09:03:00,bhaskara888,0,ngomonge manis tibake kecut ta lurr,-2,Negatif
2025-06-21,04:52:00,kusianto86,0,wes bengeb ta gorong wonge,-1,Negatif
2025-06-21,03:43:00,mujurpro,0,lo iki seng trakhir ngapusi ndek loandeng,0,Netral
2025-06-21,11:15:00,lulukarik,0,mugo tipu ndek cembo ya kenek tangkap kyok iki,1,Positif
2025-06-21,19:31:00,sabdopalon150,0,heran kakak lor ambek malang malang gawe sarang maling begal rampok copet gendam curanmor dllaku asli malang isin opo maneh nk dolen kota takoni malang rawan ya mas hadahhh isinku jaaaaan,-7,Negatif
2025-06-21,13:33:00,ahmad.zainuddin29,0,alhamdulillah wes cekel,2,Positif
2025-07-13,09:31:00,wawandrajat0,0,boloo ku kenek,1,Positif
2025-06-24,12:59:00,t.3.5.1..ilakes.31,0,pagi info sore jrlang malam kejarsat set,-2,Negatif
2025-06-21,11:21:00,akbar_kaber22,0,mantap polisi langsung satset,2,Positif
2025-06-21,13:50:00,nurjanah11828,0,orang tung sewu kena kintal,-1,Negatif
2025-06-21,19:27:00,elysukriani,0,iki sing barang e digowo bayar,1,Positif
2025-06-21,10:53:00,waqettttt,0,kalisongo kenek ton,1,Positif
2025-06-26,01:31:00,anakembahbuk,0,bahaya koruptor ndan,-1,Negatif
2025-06-23,18:27:00,lutgardiss,0,jeruk e bpkku pis colong,-1,Negatif
2025-06-21,14:38:00,senja413491,0,dau ya motif laku nebas jeruk harga sesuai sepakat jeruk panen orgnya kabur bayar ya kemarin pulang dengar orang situ rame bahas,6,Positif
2025-06-23,02:53:00,tasyarizka18,0,mertua ku kena tipu jeruk wes unduh wes tukok no rokok wes ingoni jeruk e bayarwong e kabur nang kalimantan korban ya,-4,Negatif
2025-06-21,05:37:00,bareng_mas_blankon,0,ngisin ngisini ngalam,0,Netral
2025-06-21,07:28:00,singaraja061,0,ndag dringkes kyo ngunu iku,0,Netral
2025-06-24,22:38:00,nanangariff,0,drg sue bose kenek tipu juta,2,Positif
2025-06-21,16:53:00,imam.ma.arif,0,busted,0,Netral
2025-07-16,16:12:00,radea.pijar,0,tukang parkir lo lapo,0,Netral
2025-07-05,17:27:00,widahelmi,0,tanggal anak ku porprov loncat indah selecta aman pas tanggal sore hujan deras luap air alhamdulillah,-2,Negatif
2025-07-08,19:25:00,arsyilawashil,0,kemarin minggu hujan lebatrasanya deg deg serkalau hujan kapok ksna lagitpi musim hujan pengin kesana,-1,Negatif
2025-07-06,19:53:00,istrinyaasuamiii_,0,alhamdulillah siang kesana aman,1,Positif
2025-07-06,16:00:00,jaangga,0,alhamdulillah minggu kesitu pas cuaca bagus ya,3,Positif
2025-07-06,15:08:00,ndasku_jebluk,0,datar banjir,1,Positif
2025-07-05,19:24:00,harisprehanto,0,bekas malang i sabtu tanggal juni hujan kemarin habis situ arah cangar noi coffe moga amin,-1,Negatif
2025-07-11,12:48:00,sindi.khoirun,0,banjir situ kemarin selecta,0,Netral
2025-07-05,21:04:00,ayu_mita1,0,ku pas kesana ujan derasbaru masuk paralayang,0,Netral
2025-07-06,20:49:00,meeza710,0,kemarin alhamdulillah aman banjir ya kher insyaallah,3,Positif
2025-07-10,21:26:00,tatiana3180,0,hujan songgokerto dah hujan,-1,Negatif
2025-07-06,20:23:00,dwita_88,0,kemarin alhamdulillah aman,1,Positif
2025-07-10,21:28:00,calista.mua.pasuruan,0,kamis indak,0,Netral
2025-07-05,20:30:00,namunapalahdayaini,0,kamis batu jp jp pas jp grimis pulang kabut banget alhamdulillah temu hujan lebat,3,Positif
2025-07-04,11:22:00,aleshavaliqa_sr,0,jadi,0,Netral
2025-07-04,21:08:00,kyzaruz,0,kemarin kamis kesana deres banget bis,2,Positif
2025-07-04,14:06:00,teguhirianto766,0,iku,0,Netral
2025-07-04,19:55:00,ag_vian,0,ya,1,Positif
2025-07-04,17:26:00,fahresam,0,alhamdulillah pantau aman lancar lewat,2,Positif
2025-07-04,17:33:00,lenggonowati,0,kemarin pulang villa lekat arah kanan,-1,Negatif
2025-07-04,21:54:00,afg4ns,0,knapa ya dsitu banjir hujan lebat dikit banjir kayak,-1,Negatif
2025-07-04,17:49:00,magicklin.id,0,jek udan,0,Netral
2024-07-01,12:57:00,jin.is.01,0,pasar batu operasi ya,2,Positif
2024-06-19,17:11:00,nahla5121,0,harga murah ykl banding pasar kulak surabaya,0,Netral
2024-06-06,03:43:00,hacetoyota,0,iso,0,Netral
2024-06-03,17:38:00,samdeni7,0,lok dodol teh,1,Positif
2024-06-03,14:31:00,farramaintiktok,0,lihat belah mana,0,Netral
2024-06-03,14:11:00,donny_bercerita,0,kak parkir mobil ya parkir ya jual terimakasih,7,Positif
2024-06-03,17:12:00,nursrwjynti_,0,malang tertib kayak batu,-2,Negatif
2024-06-04,13:16:00,kentn642005,0,kulaan sayur capek banget ngusungnya,1,Positif
2024-06-03,18:44:00,preloves.stuff,0,pagi masuk parkir muacettt,0,Netral
2025-02-25,06:30:00,teguhsutarno101,1,semangat p nur moga amanah,2,Positif
2025-02-22,14:24:00,endikdsm,1,joss gandoss cak,0,Netral
2025-07-11,17:32:00,nofanhm,0,astagakemarin ku batualhamdulillah awan terang,0,Netral
2025-07-09,08:46:00,rima.widodo,0,huhuhu minggu malang aman ya,-1,Negatif
2025-07-06,09:25:00,d4rw1s4l1em,0,jossss,0,Netral
2025-07-08,21:02:00,ncuss424,0,brt usang puter siang aman dah,-2,Negatif
2025-07-09,14:49:00,single_papa78,0,datar banjir,1,Positif
2025-07-04,16:43:00,ulan2932,0,vvti ya,1,Positif
2025-07-04,19:42:00,dkiengoxcel,0,kemarin que ksna sore hujan deres banget,2,Positif
2025-07-04,14:26:00,ralins16,0,untung kemarin jam dikit turun,-1,Negatif
2025-07-04,21:14:00,milikmu1909,0,yaallah besok mnggu anak rekreasi,-1,Negatif
2025-07-04,16:59:00,herlindwie0,0,rabu kesana panas poll,0,Netral
2024-06-05,08:28:00,emmaratna85,0,batu seng gorong tau rono blas,-1,Negatif
2024-06-04,22:13:00,dsnilla,0,kemarin belanja pagi,0,Netral
2024-06-03,13:09:00,retnoendahsetyowati,0,jam,0,Netral
2024-06-03,19:26:00,ahsann.creative,0,jam abang,0,Netral
2025-07-04,21:34:00,may_aistar,0,santera aman kak,0,Netral
2025-07-04,09:00:00,ratucahaya.adil,0,kucing jalan sana iya kasihan pasti lapar dingin,0,Netral
2025-07-04,20:25:00,nourja233,0,cuaca kak besok subuh rombong otw batu santera,0,Netral
2024-06-05,10:23:00,sinnaibnu,0,lihat kayak pasar,0,Netral
2024-06-03,08:29:00,nabih4aa_,0,mhn maaf bertnyaini area parkir n sedia jual luar ya,4,Positif
2024-06-05,13:57:00,narendra_altamafiqri,0,muter ng pasar batu kesel e ura umom ujung e sido blonjo gur ng puja sera tku sop buah,-1,Negatif
2024-06-03,22:20:00,avayyyy_,0,rapine ngene rek pasar,0,Netral
2024-06-03,08:14:00,rimaerdin25,0,kangen batu malang,-1,Negatif
2024-06-03,10:19:00,babut238,0,dek bangun anyar mas,1,Positif
2025-03-18,15:12:00,taumbethik,0,bpk wali kota kota batu hormat tolong jaga adil sosial rakyat batu tebang pilih ya,-1,Negatif
2025-03-06,10:29:00,andikabudii,0,buka lapang kerja balaikota biar orang kota batu kerja situ,2,Positif
2025-03-05,21:13:00,aivo_reyka,1,selamat tugas nur mas helisalam hangat tenaga honda pksemoga honda r temu njenengan sehat pasang sae,3,Positif
2025-03-05,09:05:00,mujiati301,2,lurah lurah sisir sampah surih nimbang rumit iti ya buang sampah,-4,Negatif
2025-03-05,18:46:00,wiwinchyankzuly,1,selamat menjalankn amanah masyarakat kota batu moga batu ubah moga msyarakt semkn sejahtera,3,Positif
2025-02-19,01:29:00,0edz25,0,up up up,0,Netral
2025-03-05,10:54:00,yanti16288,0,selamat karya bpk walikota sehat senantiasa berkah allah sae,4,Positif
2025-03-05,14:20:00,supartisuparti811,0,alhamdulillah mantaaappppak wali sehat eggeh semangat,1,Positif
2025-03-10,13:50:00,mirzarema,0,bangga bahagia sae,1,Positif
2025-03-05,12:42:00,sier6431,0,ayo wali bangun lapang standar nasional desa sae,1,Positif
2025-06-10,16:21:00,mohammadmuchlish,1,sisir parah pean pirsani lek sore arek arek sak pirang pirang dulin nang lapang sisir kena asap sekolah sekolah madrasah rumah parah pokoke,0,Netral
2025-06-16,20:56:00,saifudinalbuchori,0,info loker,-1,Negatif
2025-06-16,16:39:00,arief.widodo86,1,beda yahhhrapatnya exlusivemeja kursi lainnyagak kang dedi no teori langsung eksekusi,0,Netral
2025-06-10,21:43:00,yoenkehandra,1,sampah selesai,-1,Negatif
2025-06-10,19:26:00,jonojono316,1,moga cepat atas sampah,-1,Negatif
2025-06-09,21:33:00,ariejayanti,2,semangat batu sae,0,Netral
2025-06-10,09:27:00,suwitojoyonegoro,1,dosa akibat moga sehat rezeki sukses,2,Positif
2025-06-10,08:54:00,wanjudomi1,1,ayo cak tuntas sampah njenegan selamat batu,2,Positif
2025-06-10,05:19:00,nuraliyuna,1,manntapkb wali lanjut rapat lapang sae sae sae,1,Positif
2025-07-01,17:30:00,h2410870,1,tuju pokok guduk berot,0,Netral
2025-07-03,13:32:00,ayu9802,0,pokok sae tenan,0,Netral
2025-07-01,21:29:00,vlogdjalanan,0,tuju banget pkoke,1,Positif
2025-07-01,20:41:00,opet_mangan,0,nok kono mas,0,Netral
2025-07-01,21:09:00,amn_0140,0,lawas saeee,0,Netral
2025-07-01,20:29:00,mochanuryasin,0,singosari hadir,0,Netral
2025-07-03,14:20:00,stfn.1307,0,ujutes,0,Netral
2025-07-03,09:31:00,ezhio_05,0,ponorogo sapa,0,Netral
2025-07-01,19:06:00,user9902460456979,1,loh loh loh loh pakai wakil wali kota numpak punuk bantengopo sunggi banteng,-2,Negatif
2025-07-01,16:27:00,rakaas287,6,bodrowonosejati mbatu sae,0,Netral
2025-07-01,16:21:00,ctlynn_30,3,susu ultramilk,-1,Negatif
2025-07-01,21:28:00,kepooluu702,1,destaalif,0,Netral
2025-07-01,14:42:00,thalib819,1,ok suka,1,Positif
2025-07-12,08:59:00,heyhooo99,1,diam,0,Netral
2025-07-01,19:24:00,thalib819,0,suka,0,Netral
2025-07-01,20:27:00,_.piiiraaaa,0,ddawwi gnk ta,-1,Negatif
2025-07-04,09:07:00,putt_z11,1,tuju banteng mberot,-1,Negatif
2025-07-01,17:51:00,arfa_720,2,tuju mp alias dj an,0,Netral
2025-07-01,19:05:00,tata4ever_,1,kayak ai ya,0,Netral
2025-07-01,18:25:00,timx.klotzag,1,anti mberot,-1,Negatif
2025-07-01,23:59:00,spslseblak,0,tuju banteng kaki musik dj,0,Netral
2025-07-01,19:33:00,hobbynyanyi3,0,video njenengan hadirnaik banteng indak nyeblak pecut,-1,Negatif
2025-07-03,18:22:00,ythgemati,0,tuju seni seni pakai dj sound horeg,0,Netral
2025-07-02,10:29:00,raditya..ibrahim,0,tuju mebrot kopros,0,Netral
2025-07-02,04:52:00,kamuuunanyaa40,0,mell keyla fahira badabingmangoleh nya,0,Netral
2025-07-01,22:13:00,rra_0819,2,mberottt,0,Netral
2025-07-02,09:51:00,nayyieeeee_,1,bopo batu ara,0,Netral
2025-07-01,21:01:00,varen217_,0,pokok banteng mberot,-1,Negatif
2025-06-02,15:41:00,syip4aaaaa0,0,bentarrr muncul video orang omong miri wakil wali kota ya,-1,Negatif
2025-06-02,17:48:00,kiswati705,0,lo sono bambang erte,0,Netral
2025-06-26,20:04:00,mommy_yefima2912,0,banteng pakai musik gending ya dj an,2,Positif
2025-06-26,19:28:00,dilon168,0,pimpin gercep adu warga ya sae,0,Netral
2025-06-03,20:03:00,oktevabusokte,0,selamat nikmat,2,Positif
2025-06-12,19:48:00,tonimahadi,0,salam rahayu banteng cakra buana ngukir pakai,-1,Negatif
2025-06-04,16:43:00,pasiatiayu,0,salam malang hadir sae,-1,Negatif
2025-06-15,02:07:00,ythgemati,0,sae,0,Netral
2025-06-15,21:04:00,edy0161,0,kangen raya aubade kolosal upacara turun bendera merah putih agustus upacara kibar bendera agustus pagi,-3,Negatif
2025-05-31,07:26:00,empusupo.official,3,mohon,0,Netral
2025-05-31,08:41:00,didik.sugiarto5,2,suka,0,Netral
2025-05-31,08:49:00,fatimah.siti033,2,suka,0,Netral
2025-05-31,12:35:00,nunung.mulyati31,1,cinta,0,Netral
2025-05-31,05:14:00,lerengarjuno2,2,suka,0,Netral
2025-06-20,23:28:00,mastikno83,0,semangat cinta,0,Netral
2025-06-07,19:57:00,mbahuthi875,1,angkat sinden kota batu,0,Netral
2025-06-03,00:50:00,mirzarema,1,semangat sae,0,Netral
2025-06-13,11:40:00,d_dianaaja,0,cinta suka,0,Netral
2025-06-15,21:46:00,samz.isammm,0,salam sisir,0,Netral
2025-07-21,06:42:00,wellnoted29,0,partaigerindra monggo min,1,Positif
2025-07-07,19:41:00,nuerhamidah22,0,lucu,0,Netral
2025-07-22,18:45:00,hasnajihan17,0,gibranrakabuming partaigerindra,0,Netral
2025-07-22,13:39:00,ayanti041,0,suka,0,Netral
2025-07-03,08:52:00,al.kafiyah3,0,suka,0,Netral
2025-06-03,16:02:00,atikasoekarno3,0,partaigerindra kota batu bp presiden prabowo subianto,0,Netral
2025-07-15,23:45:00,adhyastha_transport,1,pkl alun alun sembarang solusi,0,Netral
2025-06-04,15:21:00,itajuwita.77,0,cita anggrek ya bpk prabowo ya,2,Positif
2025-06-03,18:37:00,koncotani....2,0,batu tubing desa temas butuh suprot wali photo,-1,Negatif
2025-07-13,14:28:00,..h.i.g.a.m,0,tolong cipta lapang kerja warga batu nganggur,1,Positif
2025-06-07,11:59:00,bhumipradhita,0,wing jam emben kudu subuh,0,Netral
2025-06-05,20:10:00,wafilia522,0,tunggu kabar ya engah,1,Positif
2025-03-25,06:37:00,denyydwii,1,sae,0,Netral
2025-03-18,15:09:00,thalib819,1,ok,1,Positif
2025-03-18,13:40:00,thalib819,1,suka,0,Netral
2025-05-01,16:33:00,smartpeopleeeeeeeeeeeeee,0,tani opo kepul seng maju,0,Netral
2025-03-18,22:35:00,www.bgs.comm,0,info loker e,-1,Negatif
2025-03-19,03:24:00,sanjayagroupumkm,0,moga tembusbiar tanam jahetalaskopidll beli,1,Positif
2025-03-21,02:06:00,nicetry_vy,1,kwb kota wisata beton hutan ladangsawah sawah rumah tolong pok o batu iki ws kakean datang cari kerja sulit asli batu tolong pok o akeh seng omong batu ws koyok bien semrawut opo maneh pas weekend macet e raomom tolong rungokno arek enom gen koyok,-2,Negatif
2025-03-25,12:12:00,sudiono8443,1,ya ngono cak seboyan yl ngomongngomong,1,Positif
2025-03-18,17:25:00,putramoz3,2,utama pribumi karya tonton,0,Netral
2025-03-18,22:35:00,wiwiedsarisister,1,ikon kota batu apel jasmerah kali lupa sejarah apel mu ikon kotamusae bagus,-1,Negatif
2025-03-18,19:39:00,sutraumroh_batu,1,moga temu solusi baik sampah ya,3,Positif
2025-03-18,18:32:00,wiwinchyankzuly,1,selamat juang pakai nur rohman peejuangkn batu perjuangkn rakyat batu depan perjuangkn panjenengan sae,1,Positif
2025-03-18,22:26:00,moend016,0,tani pupuk subsidi biar lempar bola kesana kemari ujung ujung nihil buah hasil trimakasih caknurochman,-1,Negatif
2025-03-23,00:03:00,supri.aditya6,0,mikir sayu e walipikirkan sampah mu en sampah e iku loh,-3,Negatif
2025-03-18,16:26:00,user52624773601958,0,mantapselalu terbaikklo tampil perlentek tok terjun ladang ya,0,Netral
2025-03-19,00:05:00,aris.gibran1,0,tolong sekolah batu buka dagang kaki,1,Positif
2025-03-22,12:40:00,pabloesteler87,0,tani apel perhati mohon arah,0,Netral
2025-02-22,15:43:00,sinyo1546,1,mantap wali kota semangat sae,0,Netral
2025-02-22,16:48:00,crystoper1,1,mugo kota batu sae abah nur,0,Netral
2025-02-23,17:46:00,joker__540,1,semangatsehat bapak moga mbatu majusejatera rakyat amin,1,Positif
2025-02-22,18:35:00,enyernawan18,1,panjenengan jempol,1,Positif
2025-02-22,12:18:00,edisujarman,1,lanjutken komadan komando sae,0,Netral
2025-02-24,10:10:00,muhrojin6,1,mohon maaf walingasihi masuk tali sepatu pdl tali atas nali dicepitkan ujung sepatu atsbiar nglewerbiar tali nali sepatu wali keren,0,Netral
2025-02-22,13:38:00,user9189203368410,2,semangat cak nur orang sukses mbatu,1,Positif
2025-02-22,20:26:00,irotul1,1,warga psemoga sehat sae,0,Netral
2025-02-22,16:25:00,samliamsin,1,keren cak nur wes kyok dandimsae,0,Netral
2025-02-22,13:50:00,soeid2,1,semangat pakai walikota batu,0,Netral
2025-02-26,05:18:00,estrikadarini,0,semangat nurohman,0,Netral
2025-02-22,15:39:00,mimika010476,1,sehattttt bpk ku,0,Netral
2025-02-22,16:51:00,idafitriani090,1,semangat ya walisemoga lancar sehat,1,Positif
2025-02-22,10:47:00,srisulistyowati94,1,sehat,0,Netral
2025-02-22,14:24:00,aeromodelling_batu,1,semangat sehat,0,Netral
2025-02-24,20:51:00,1k4_purple,1,semangat bawa baik kota batu,-1,Negatif
2025-02-22,14:18:00,yulaefaefa,1,kuuueeerrreeeennn semangat ya sae,1,Positif
2025-02-22,04:55:00,khotimah2295timah,1,alkhamdulillah sehat sehat gih walikota,0,Netral
2025-02-22,13:20:00,wawaneveryone3,1,walikota batu mantapsemoga amanah wali batugod job sae,1,Positif
2025-02-22,17:01:00,dewiwajarwati,1,moga amanah sae kota batu,1,Positif
2025-02-22,14:56:00,cakbayu53,1,semangat cak nurwali kota batu sehat semangat suka,-1,Negatif
2025-02-22,11:29:00,makcicik2,2,sehat semangat,0,Netral
2025-02-22,12:22:00,santridongkel,1,mantap batu khusus e sumberjo,1,Positif
2025-02-22,15:48:00,..h.i.g.a.m,1,semangat cak nurwong gintung salam sukses sehat bravo walikota ku,1,Positif
2025-02-22,10:39:00,ak.lovers.2012,2,mantaaaap sukses suka semangat,1,Positif
2025-02-22,17:41:00,ikhlas01.project,1,ora lok pilih lok isin bupatine ora retret,-3,Negatif
2025-02-22,10:29:00,tiarzen1,2,keren semangat masyarakat kota batu,-1,Negatif
2025-02-22,21:51:00,siimutmochi,1,contoh neragawan tugas rakyat patuh tunduk negara,0,Netral
2024-06-04,10:32:00,mamamariaulf,0,pasar pagi suka sae,0,Netral
2024-06-03,09:43:00,rumahmalang_,0,suka,0,Netral
2024-06-05,09:08:00,rigelaf,0,pasar batu nih nyediakan lahan parkir mobil ya,3,Positif
2024-07-09,13:21:00,mbakalfii1,0,rapi banget suka,1,Positif
2024-06-03,08:16:00,momichillo,0,hujan,0,Netral
2024-06-03,09:44:00,setalkerluuuuu,0,kah,0,Netral
2024-06-03,15:44:00,dapur.velyn,0,hujan kak,0,Netral
2025-01-14,14:46:00,stputra02,7,percaya orang ruwet lek karo nasabah seng jujur teman angel golek nasabah seng ruwet ancen cek gelem dijak kong kali kong ealah ri riiiiiiiii oleh nakoni calon nasabah koyok nakoni maling tibaknya tibaknya,0,Netral
2025-01-14,19:38:00,r.ajeng_wsm,1,gue waduduh wadodohh wadodohhh,0,Netral
2025-01-14,15:54:00,dinda_ahh,1,ya sangka laki laki ya kemarin rusak nama angsuransi bawa kabur,1,Positif
2025-01-31,07:42:00,hiace7040,0,kredit usaha tani gapoktan lunas jamin ambil ujung rugi nasabah jamin pakai krdeit kolektif,-4,Negatif
2025-01-17,09:34:00,ekakayra,0,miliyaran hukum cuman seng triliun mek aneh,0,Netral
2025-01-18,11:58:00,zidaniayuliasari222928,0,kemarin istri ku nyilih i jnng kngkn mantrine nylihi jnng gae nutup utang e mbakne alasane jrne aman saiki nyatane wg e mlayu kecewa,-1,Negatif
2025-01-16,19:24:00,buaaahsayurr,0,ploso periksa,-1,Negatif
2025-01-17,04:17:00,user5141197154081,0,wadduhth lancar ya aman kendali kur bermasalahsampe lunas tawan bilakbalik kon njupuk maneh emmohslamet slametslametslamettt,0,Netral
2025-01-18,12:48:00,embekz_,1,mamulo ta terusno lek kesel ngulur i kabel get no lek mu ngeslot bolo morob barak mantri bri,-2,Negatif
2025-01-16,20:56:00,mecoffee_holic,1,min partaigerindra isi negara orang semuakorupsi sedih,-1,Negatif
2025-01-14,14:00:00,susimawan4,3,bri maleh ngono ya ndek ndi mesti masalahe bank bri seng korupsi kecewa,-1,Negatif
2025-01-16,08:03:00,henny.nur,1,ngenei dobel akeh omah langsung plang kudu transparan lho iki ngene iki sakno rakyat cilik sg due utang nyaur e diewangi nibo tang nglethek diemplok i njero dewe kecewa,0,Netral
2025-01-14,12:06:00,idafitriani090,3,a mangkakno aju kur kota batu ki sulit alas kur hapuspiye jal wes pangkat pegawe gaji sek ya rakusastakfirllohaladzimkecewa,0,Netral
2025-01-14,23:23:00,meggastin,2,iki seng tonggoku pis lok nipu kampung minjam sertifikat rumah jamin bri seng kenek akeh sono pinjamane juta sertifikat,2,Positif
2025-01-14,20:44:00,susiloputra13,1,pandai pandenya tupai lompat jatuh bravo jaksa kota batuudah nasabah rugi mantap,-1,Negatif
2025-01-14,19:38:00,luckyferyandy,1,makane saiki ora sono kurlha korupsi dewe bolokecewa korupsi,-3,Negatif
2025-01-15,08:46:00,mariajosa01,1,iya bri takut aju kur survey data ambil takut banget dipakek merekatakut kecewa,-2,Negatif
2025-01-14,09:21:00,ninik.jawe,2,lho ngajukan kur no batu wing acc usaha dek pasar,0,Netral
2025-01-15,00:23:00,angrenanivit,1,modus kayak sih apes tahu,-3,Negatif
2025-01-14,15:40:00,karebet_99,1,monggo lanjut jabat kota batu indikasi korupsi,-2,Negatif
2025-01-16,08:44:00,novia.via.ngempla,0,batu akeh seng korupsi kecewa,-1,Negatif
2025-01-18,16:17:00,mama.gia32,0,bri mafia ya tuntas kecewa,1,Positif
2025-01-17,07:49:00,indhadesy07,0,gombes,0,Netral
2025-01-16,06:52:00,ira682687,0,berantas koruptor kecewa,0,Netral
2025-01-15,23:14:00,wawaneveryone3,0,ben kapok bri kecewa,-1,Negatif
2025-01-15,10:55:00,elishabetcrisdian,0,korupsi ya rugi ya masuk tahan duit gppkan tiru t,-1,Negatif
2025-01-15,07:25:00,nawa85075,0,makane arep utg kur sulit tugas e iku syarat penuh kapokkk koen,-1,Negatif
2025-03-12,04:59:00,ibraibra1952,0,tolong min sebutno kabeh jenenge seng dadi sangka dongakne cek sariawan enak mangan umur hidup,-2,Negatif
2024-06-04,23:42:00,c_a_h_b_a_t_u,0,orang batu hadir ijin post ulang mas,0,Netral
2024-06-04,09:54:00,bulanbulanan888,0,event doang ya buka banget,2,Positif
2024-06-05,08:39:00,mbahwer92,0,pasar gadang,-1,Negatif
2024-06-03,22:45:00,jlolittlegirl,0,nih jp kah,0,Netral
2025-04-02,00:42:00,tatikt03,0,alhamdulillah batu asli ahkir e wali kota senang mugo amanah adil jujursehat engah cak nur batu sae ten asto jeneng amin yra,2,Positif
2025-03-26,11:02:00,nn33921,1,amin sae pasti,1,Positif
2025-03-20,03:03:00,edy0161,1,lucu,0,Netral
2025-03-12,12:51:00,mr.bledukekayu,1,suka sae,0,Netral
2025-03-06,22:35:00,mbahbasori8,1,cinta bangga,1,Positif
2025-03-05,14:37:00,cak_fath1977,0,bismillah istikamah orang nurochmansae sae,1,Positif
2025-03-05,13:56:00,ira10366,0,suka,0,Netral
2025-03-19,10:38:00,venybila,0,amin bagus,0,Netral
2025-03-07,10:39:00,thalib819,0,suka bagus sae,0,Netral
2025-03-13,01:02:00,kairolatifsetiawan,0,bagus sae,0,Netral
2025-03-08,00:14:00,chandrasari08,0,bantu polisi sayaaku adik e mbak pit alun alun,0,Netral
2025-01-14,19:14:00,wiehelminawienara,0,bri mbatu susah ribet,-2,Negatif
2025-01-14,23:38:00,bhell_88,0,bri batu kecewa,0,Netral
2025-01-14,22:02:00,koclok_ilake,0,badok dewe karo wing njerocukkkk kecewa,0,Netral
2025-02-22,18:42:00,s.4764.n4,1,mantap ajar dasar tali sepatu disiplin tata negara sama visi misi semangat pimpin daerah sae,5,Positif
2025-02-23,12:40:00,dokterpungky,1,kerren semangat warga kota diri villa batu dukung panjenengan salam sehat sae,-1,Negatif
2025-07-01,19:34:00,__winda__27,0,anniversary banteng yaini ngarak banteng empu supo,-2,Negatif
2025-07-03,06:55:00,v_a_r_o2,0,mberot,0,Netral
2025-07-01,21:48:00,alifyudha23,0,pokok gedruk ambk nyokot duek pakk,0,Netral
2025-03-07,10:57:00,iirrssyyaa_,0,moga dengar keluh kesah tani ternak harga sayur murah moga solusi depan tani ternak kota batu sae,5,Positif
2025-03-11,04:40:00,soniavernandezendel79,2,berantas korupsi kota batu periksa anggota perangkat desa audit smoa data warga masyarakat kota batu moga nur hely lindung allah swt,-3,Negatif
2025-02-24,13:58:00,umi.widyaningsh,0,sehat walikotaku sae,0,Netral
2025-02-24,08:42:00,silil936,0,semangat,0,Netral
2025-02-22,12:01:00,jarwantopmk,2,gembleng pimpin layan warga kota batu sejuk damai bersih ekonomi pesat juang sukses mas nur heli,0,Netral
2025-02-22,07:22:00,mustofa.amin751,3,semangat cak nur mbatu sae,0,Netral
2025-02-22,13:19:00,adith_951,1,keren pakanda orang amanah tegak lurus rakyat perugas paetai kerja mega wati sih lindung koruptor,4,Positif
2025-02-23,15:32:00,iswantoiswanto6,0,mantap semangat sae,1,Positif
2025-02-22,09:45:00,budenar25,2,semangat wali kota batu sehat nggih,-1,Negatif
2025-02-22,09:55:00,rahmatul.hanifah1,1,semangat wali kota batuu,-1,Negatif
2025-01-18,11:54:00,nathaliarisky,0,wili herdin laku salah korban,-2,Negatif
2025-01-17,09:47:00,kentn642005,0,oh pantesan ambil uang teler susah banget tunda tunda suruh tinggal nomer telp,-3,Negatif
2025-01-16,14:37:00,feraermanjaya128,0,suwon bri batu gara ku kei utang gara bulat akhire ku siki duwe utang bri,-5,Negatif
2025-01-16,11:11:00,r_rfsyh91,0,bulat no jane ws wayae pok maleh sih akeh salah ngunu lek nageh asik gowo nama polisi dalang,-1,Negatif
2025-01-16,09:43:00,hermantwow,0,mesti rakyat butuh batu modal makan piye iki riiiiiiiiiiihukum berat,-3,Negatif
2025-01-16,09:14:00,cenchu12,0,lek niat nyebutno jeneng iku ojo singkat as dadi cek roh sopo,-1,Negatif
2025-01-16,09:09:00,cenchu12,0,spil jnenge wayae penasaran,-1,Negatif
2024-06-03,08:00:00,kayrabeauty2,1,ayo jalan pagi rene februari,1,Positif
2024-06-03,17:04:00,agribisnis_pisang99,0,rozakihakim blonjo rene a bkne kacek,-1,Negatif
2025-03-15,20:36:00,nur92321,0,bohong,-1,Negatif
2024-06-05,06:07:00,dnsdwi_7,0,bayyu hmzx apik su ayo rene,1,Positif
2024-06-03,12:52:00,zuhriiiiia,0,anakbawang pengin ya isuk ngunu,1,Positif
2025-02-22,07:28:00,sipalingpauss,0,sedih,-1,Negatif
2025-03-05,21:32:00,user4706082119305,1,batu batu batu hati hati ya nak,1,Positif
2025-03-05,17:37:00,sholikhinkin,1,selamat jalan tugas walijika kanan nitip rubah nama masjid milik perintah kota batu milik masyarakat batu masjid bangun uang rakyat,3,Positif
2025-03-05,14:56:00,frankysubejo,1,doa terbaiksmoga amanahrakyat batu makmur sejahteraaman guyup rukunamin sae,1,Positif
2025-03-05,14:01:00,ani51746,1,tara tukang pijat kampung pakkk janji heli,0,Netral
2025-03-07,10:06:00,meniksalon1,0,mantap sae,1,Positif
